probe_id	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer
1770819_at	1.5924865172998	1.5930099447436101	1.83658193456929	1.40356432621294	1.3602912965795002	1.3115318757269199	1.6740261322042336	0.14077769765123574	1.3584624995064534	0.04604347249791469	1.2322946955196985	0.3013473087309684	0.3013473087309684	0.021015738599624002	1.0
1770820_at	9.62422221661858	9.80453145955053	9.92897385654415	8.30304540242682	8.29542085132628	8.296772583793661	9.785909177571087	0.15322689890786953	8.298412945848922	0.004068357853659713	1.1792506882254212	0.2378704428425894	0.2378704428425894	7.342743522830301e-05	0.8024150121748953
1770821_at	7.35154510713614	7.481288393873349	7.44480195182131	7.56629696711505	7.579226560480221	7.53266397470601	7.425878484276933	0.06690966545478129	7.5593958341004255	0.024036177444829544	0.9823375633775921	-0.025709227856051075	0.025709227856051075	0.03129375424290456	1.0
1770822_at	1.2364069486051001	1.09635173701137	0.9800380859505979	1.14093981542926	1.09635173701137	1.03743079621691	1.1042655905223562	0.1283675202017074	1.0915741162191799	0.051919635109476024	1.0116267636934586	0.0166771106953082	0.0166771106953082	0.8815574045673691	1.0
1770823_at	1.30922717590598	1.41809670340781	1.30922717590598	1.30922717590598	1.18567203463866	1.3652893899782899	1.3455170184065899	0.06285585100972897	1.2867295335076432	0.09189780476112197	1.0456875227995204	0.06445180315533262	0.06445180315533262	0.41217415432516946	1.0
1770824_at	9.80035314692992	9.73544497608713	9.84430180078468	8.85500953655781	8.75267955886735	8.93129818416179	9.793366641267243	0.05476367881031347	8.84632909319565	0.0896251409942639	1.1070542976747302	0.14672598369578518	0.14672598369578518	9.816312743610089e-05	1.0
1770825_at	5.26227499631569	5.15640258489436	5.2297881234983	5.97712305923358	6.0397245532525705	5.82779515515584	5.216155234902783	0.05423682894155171	5.948214255880663	0.10888207670633297	0.8769279334122615	-0.1894698090939759	0.1894698090939759	0.00047849790650673647	1.0
1770826_at	1.89806659395764	2.11636689514835	2.11392758142284	1.6922338392287701	1.3705998391804701	1.58872482001642	2.04278702350961	0.12533750280798994	1.55051949947522	0.16418539029100407	1.3174855422334255	0.39778713016413314	0.39778713016413314	0.0145198236675648	1.0
1770827_at	1.04686457313407	1.10214556734394	1.2041512072876799	0.99527082846974	1.13965454476906	1.19070603854931	1.11772044925523	0.07979162882631141	1.10854380392937	0.10136389387453099	1.0082781079947696	0.01189362463734705	0.01189362463734705	0.9078826586040977	1.0
1770828_at	9.07211268987002	9.11788316159172	8.96263988682271	9.39961447595306	9.32410234177044	9.303192982012401	9.050878579428149	0.07977019603175547	9.342303266578634	0.050722099437446995	0.9688059059061983	-0.045720435061960385	0.045720435061960385	0.005926573319955708	1.0
1770829_at	7.54717538576334	7.664292816128089	7.628278356679571	7.7249623095414695	7.67502244647166	7.63896913757717	7.613248852857001	0.05998781220110464	7.679651297863433	0.04318305344722299	0.9913534557194145	-0.012528569364470023	0.012528569364470023	0.19468536057064487	1.0
1770830_at	1.31045342567476	1.39945438602655	1.35921583214272	1.51072850515976	1.39945438602655	1.39945438602655	1.35637454794801	0.04456845754332943	1.4365457590709534	0.06424414263539731	0.9441916760279242	-0.0828483306556547	0.0828483306556547	0.15039413904863652	1.0
1770831_at	1.4525721389267598	1.45597677710662	1.5031918343230302	1.4525721389267598	1.4525721389267598	1.14337981978412	1.4705802501188032	0.02829371765102584	1.34950803254588	0.17851226868836775	1.0897158183968105	0.12395195074139484	0.12395195074139484	0.31048067010786085	1.0
1770832_at	7.1150916485904405	7.311650801145519	7.3478062628909	7.239684630735559	7.33234744274953	7.2346859224026705	7.258182904208954	0.12523232382004004	7.268905998629253	0.0549987217605915	0.9985247994096605	-0.0021298359301438266	0.0021298359301438266	0.8985469874781715	1.0
1770833_at	1.10140620192772	1.19325603737034	1.4601409193098602	1.1207961159063797	1.16641506498668	1.19423812912067	1.251601052869307	0.18634847729185236	1.16048310333791	0.03707861179971357	1.0785172565367935	0.10904926015240823	0.10904926015240823	0.45288534330076397	1.0
1770834_at	6.9520180211362	7.0479258201239094	6.97938524907929	6.98742484715109	6.9291387073305595	6.94202530388058	6.9931096967798	0.049404927134646524	6.9528629527874095	0.030617143876680793	1.0057885139209102	0.008326983082962423	0.008326983082962423	0.29657831070410695	1.0
1770835_at	6.4188793522635805	6.66140217947199	6.37938038968405	6.6567637415924	6.629080041879	6.519823506114499	6.48655397380654	0.15270547887857655	6.601889096528633	0.07240626806410258	0.982529981792221	-0.025426663167015903	0.025426663167015903	0.302659746607871	1.0
1770836_at	6.4348553740596905	6.45238781339771	6.76770384375018	6.377142189161919	6.69264233526692	6.616573469377809	6.551649010402527	0.18731421426829029	6.562119331268883	0.16464818679827237	0.9984044299809569	-0.0023037593476789445	0.0023037593476789445	0.9455216589982484	1.0
1770837_at	7.76825436822129	7.82651451323113	7.887462104241589	7.8972963226498605	7.82651451323113	7.840604726616559	7.82741032856467	0.05960891666189874	7.854805187499182	0.03746673128398816	0.9965123439371723	-0.005040418847971756	0.005040418847971756	0.5372894449512964	1.0
1770838_at	2.19875386174112	2.0252579943952	2.7057170138945903	2.12394305778953	2.1032867285652803	1.90985650676368	2.309909623343637	0.35358566403008285	2.0456954310394964	0.11809246798828234	1.1291561726614814	0.17524503787560447	0.17524503787560447	0.28689837584087596	1.0
1770839_at	7.62914638362701	7.823486520296919	7.7978593539563	7.64001401809249	7.4549246742809805	7.488284903943129	7.750164085960076	0.10558480535637439	7.5277411987722	0.09865148604746257	1.0295470953789105	0.042009825808501634	0.042009825808501634	0.05603461975156373	1.0
1770840_at	1.26517914671331	1.2266121083713502	1.29059718281532	1.2837568807776	1.65561797578834	1.38747167474176	1.2607961459666601	0.032216928152121224	1.4422821771025667	0.1918940120807047	0.8741674590332261	-0.19401842022428978	0.19401842022428978	0.1815062380293288	1.0
1770841_at	6.7583815169055095	6.869972808925801	6.928462546629929	6.50602282372903	6.52063088004611	6.408406630346731	6.852272290820413	0.08641105498678466	6.478353444707291	0.06101447743555366	1.05771819171407	0.08095530082414008	0.08095530082414008	0.0036048459240343644	1.0
1770842_at	1.48830007874383	1.51874227298923	1.44083387125618	1.3067896940839199	1.1787666389468998	1.4078288253045401	1.4826254076630798	0.03926297472244818	1.2977950527784532	0.11479568364662536	1.1424187544011073	0.19209156853023054	0.19209156853023054	0.05766038480965181	1.0
1770843_at	3.4278002494938904	2.83946869551015	2.83946869551015	2.4107507070644	2.6265533411167	2.3536632178579504	3.03557921350473	0.33967338106526335	2.4636557553463505	0.14393214701146687	1.2321442258794701	0.301171137350013	0.301171137350013	0.05493047293150244	1.0
1770845_at	1.7284443705301202	1.5702019828756597	1.8023161286296396	1.69050920069548	1.66955417225358	1.5241709263030299	1.7003208273451398	0.1185851779343989	1.6280780997506967	0.09059417103027569	1.0443730111015592	0.06263708082827098	0.06263708082827098	0.44893958091005004	1.0
1770846_at	1.90661774844814	1.7074474910259598	1.7044086264964802	1.8297712118249598	1.8578023188611101	1.8578023188611101	1.7728246219901933	0.11587820843433506	1.8484586165157266	0.01618376719300459	0.9590826682027102	-0.060272921076789	0.060272921076789	0.3255517767638354	1.0
1770848_at	8.9131943211886	8.93957640626467	9.133180326820142	8.30138219079928	8.3621190893202	8.33474693016188	8.995317018091137	0.12011961756316845	8.33274940342712	0.030417680636057733	1.0795136854099456	0.11038153307594414	0.11038153307594414	0.0007557986625180726	1.0
1770849_at	1.44733200176577	1.44733200176577	1.5292681557218901	1.3428243681237901	1.44733200176577	1.36539584780965	1.4746440530844769	0.047305860542928554	1.3851840725664033	0.054992197188595895	1.0645834602706097	0.09028905735111596	0.09028905735111596	0.09952684604006556	1.0
1770850_at	3.0348087783636304	3.06680131558562	3.09879385280761	3.11325862712687	2.86667970705363	3.06680131558562	3.06680131558562	0.0319925372219898	3.0155798832553735	0.13102678086403896	1.0169855995573733	0.024299250882480066	0.024299250882480066	0.5466110714689144	1.0
1770851_at	6.392422037240981	6.55949329834584	6.57605704115749	6.828059527877739	6.92139874592299	6.90379233317647	6.509324125581437	0.10157835934761161	6.8844168689924	0.049594443898342506	0.9455156841096607	-0.08082670524796078	0.08082670524796078	0.0045428746276587805	1.0
1770852_at	6.832807247087	6.74473389187919	6.7715976110377	6.99308094966511	7.034854743209371	7.11340972672722	6.783046250001296	0.04513903493628688	7.047115139867233	0.061094121173577855	0.9625280863694087	-0.05509945603695639	0.05509945603695639	0.00383245990071153	1.0
1770853_at	1.56151264278649	1.4259356235146103	1.5971403535202	1.38042811328969	1.45462951058534	1.7037297566448102	1.5281962066071	0.09033412192434946	1.5129291268399465	0.16935206550439863	1.0100910739943527	0.014485378201233558	0.014485378201233558	0.8970790801969972	1.0
1770854_at	7.06816667227041	6.95645260202295	7.002946283798799	7.07846848437162	7.15769209647292	7.271962694760719	7.009188519364053	0.0561180229645759	7.169374425201753	0.09727466251250448	0.9776569200689791	-0.03259981227706197	0.03259981227706197	0.06890340381372471	1.0
1770855_at	6.037867336532591	6.184462126097749	6.139667136878849	7.59389333920913	7.48263502659393	7.519525549897669	6.12066553316973	0.07512192615709537	7.532017971900243	0.05667140802126916	0.8126196134958977	-0.29934790881727624	0.29934790881727624	1.3045511819222791e-05	0.14256135316046667
1770856_at	7.63288218805882	7.9316992533473005	7.8034080266649495	7.917824979591679	7.89931202674184	7.7878206047595	7.789329822690356	0.14990515834109164	7.8683192036976735	0.07032567581660135	0.9899610858478903	-0.014556279147313432	0.014556279147313432	0.45509067291730043	1.0
1770857_at	1.1099915009791799	1.47652771974909	1.2311857283101202	1.1898785547598798	1.29691036440946	0.8113624898528969	1.27256831634613	0.18673936077312261	1.0993838030074121	0.2551100932786755	1.1575287109605983	0.2110479780615563	0.2110479780615563	0.3964510956255808	1.0
1770858_at	10.679400253769598	10.5034042978441	10.540909332357499	11.435037575274999	11.289114789667302	11.326818087138697	10.574571294657067	0.09270107822957421	11.350323484027	0.07574788843284612	0.9316537374056671	-0.10213423888005017	0.10213423888005017	0.0003588750224726173	1.0
1770859_at	5.37292006430293	4.81674850647695	4.9986179838343	5.620295113597799	5.68665952463709	5.4454586765943	5.062762184871393	0.2835798993734564	5.584137771609729	0.12459926688737744	0.9066327501106692	-0.14140981854227702	0.14140981854227702	0.043440586287415754	1.0
1770860_at	1.48830007874383	1.65003916904309	1.6008604650573799	1.6804254221133301	1.3244277708315901	1.12401613845844	1.5797332376147668	0.08291352807152143	1.3762897771344533	0.2818068017412917	1.1478202220639169	0.1988966968503986	0.1988966968503986	0.29650169324202674	1.0
1770861_at	8.51872112177721	8.463834554627331	8.54910276495923	7.78451348653774	7.75679965622161	7.94742056186489	8.510552813787923	0.04321698583725047	7.829577901541413	0.10299118186419398	1.086974664638364	0.12031831421383446	0.12031831421383446	0.0004549161632868104	1.0
1770862_at	8.942277279038251	8.85718035801521	8.94486587039516	9.00957458262115	8.87329004028416	8.763525409890441	8.914774502482873	0.04989478238277892	8.882130010931917	0.12326255579516623	1.003675299901125	0.005292616910652932	0.005292616910652932	0.6925694922722061	1.0
1770863_at	7.503553431446071	7.282912965613621	7.6248414844517605	7.48668855297192	7.505171776296929	7.539828729021139	7.470435960503817	0.1733532611747448	7.510563019429996	0.02697718859565238	0.9946572502191422	-0.007728623096957746	0.007728623096957746	0.7122111633370175	1.0
1770864_at	5.97373111680339	6.02861962907115	6.2141747526821	5.83825742285571	5.95596145254102	5.999895378587611	6.072175166185548	0.12600039332730698	5.93137141799478	0.08357756596441362	1.0237388182712	0.03384769419811539	0.03384769419811539	0.1820487851858085	1.0
1770865_at	7.8697793344767	8.01096823145106	7.982364273569259	7.50619541606318	7.3747796953062705	7.3307657408843205	7.954370613165673	0.07464120795045157	7.403913617417924	0.0912714730709764	1.0743467609417785	0.10345971915913335	0.10345971915913335	0.0012709432099697324	1.0
1770867_at	8.51945360615226	8.64658628316199	8.460168134310559	8.34518672383363	8.39407350873847	8.402651629651361	8.542069341208268	0.09524460698323778	8.38063728740782	0.03099924003737595	1.0192625033472102	0.027525654551625544	0.027525654551625544	0.049233869578863575	1.0
1770868_at	7.56238629323679	7.541982825145509	7.39278952271979	6.92082032249681	6.98986278046319	6.92164060962096	7.499052880367363	0.09259050308449567	6.944107904193653	0.039627007767076755	1.0799159494394621	0.11091903086504418	0.11091903086504418	0.0006731794165831782	1.0
1770869_at	1.3244277708315901	1.46088421666617	1.6003089289540402	1.50194782394182	1.4726974129603503	1.25867509471452	1.4618736388172666	0.13794324038854128	1.4111067772055634	0.13281739346160173	1.0359766265967751	0.05099145372589873	0.05099145372589873	0.6699433289665073	1.0
1770870_at	1.22834045771806	1.43054957966971	1.3037900560506899	1.23017213310914	1.4180953136182999	1.33669089141671	1.3208933644794867	0.10218377865161489	1.3283194460480499	0.09424086834457712	0.994409415904693	-0.008088137782269947	0.008088137782269947	0.9307256877704064	1.0
1770871_at	8.88117559771274	8.92976633226522	8.9424245876154	8.75179811047846	8.59211776581602	8.54620493035443	8.917788839197788	0.03233349573057875	8.63004026888297	0.10791536548390608	1.033342668324775	0.047318747828383884	0.047318747828383884	0.011474545537392883	1.0
1770872_at	1.85558710146029	1.5902023657683102	1.96967029889717	1.6627845932309198	1.33902868581462	1.23408617494264	1.8051532553752567	0.19469632172043932	1.4119664846627267	0.22346258151270731	1.2784674954989812	0.3544154811282106	0.3544154811282106	0.08314209498060204	1.0
1770873_at	1.38122053727965	1.64938259821888	1.187691089289	1.01433223878313	1.21309146596965	1.14100698514328	1.4060980749291767	0.2318489406146059	1.122810229965353	0.10062131494966518	1.252302515067542	0.32458311200622336	0.32458311200622336	0.12418007118338292	1.0
1770874_at	1.30558824827282	1.43094991059604	1.5613438122652301	1.5071396013026002	1.3551358882122901	1.3784171457075	1.4326273237113634	0.1278860329134442	1.4135642117407967	0.081870442690705	1.013485847910008	0.019325943474176124	0.019325943474176124	0.8385037856199202	1.0
1770875_at	1.67373867476381	1.6324415480955903	1.73772374920779	1.5625788828842602	1.6324415480955903	1.49626059561542	1.6813013240223968	0.05304696707271505	1.5637603421984234	0.06809816325852604	1.0751655983670283	0.10455888264589319	0.10455888264589319	0.07779156273545595	1.0
1770876_at	7.41414584074613	7.3972545208453395	7.47912925953882	6.3735884150114	6.373591145563981	6.62248814204795	7.430176540376763	0.043227372196527517	6.456555900874444	0.14370153616962833	1.150795664817284	0.20263169139805254	0.20263169139805254	0.0003571512796745526	1.0
1770877_at	1.56500904414632	1.64416744641748	1.56500904414632	1.48830007874383	1.4660333119333002	1.03670042495073	1.5913951782367066	0.04570212485987491	1.3303446052092867	0.2545469125246631	1.1962277833917718	0.2584921309072041	0.2584921309072041	0.1553155316402621	1.0
1770878_at	6.69683166654395	6.47422613286229	6.4423762466887595	6.20184475183391	6.13792496849758	6.305433168515309	6.537811348698334	0.13863332906666964	6.215067629615599	0.08453332266578087	1.0519292368670004	0.0730376580002185	0.0730376580002185	0.02622799309810885	1.0
1770879_at	8.15298524291935	8.19339809140827	8.052083079684191	8.04526308042164	7.94683038152193	7.917214216538791	8.132822138003936	0.0727832139611638	7.969769226160786	0.0670355937576917	1.020458925122691	0.029218113076755203	0.029218113076755203	0.04620309919306429	1.0
1770880_at	1.3702158698744398	1.2231936755258102	1.48830007874383	1.44184831222354	1.16641506498668	1.3702158698744398	1.3605698747146933	0.13281617060345186	1.3261597490282198	0.14290407537531197	1.025947195058279	0.036956478130123066	0.036956478130123066	0.7752277989857463	1.0
1770881_at	1.3137143417661898	1.1593368295578999	1.29402658098037	1.37747140988866	0.9912077582478921	1.4551574996143002	1.2556925841014868	0.08402514835713093	1.2746122225836174	0.2484901405252925	0.9851565533839141	-0.021575090273882273	0.021575090273882273	0.9066083574440982	1.0
1770882_at	12.2145094513196	12.2346364426001	12.201782709089501	11.730440040854699	11.713106384841401	11.7171225333831	12.216976201003066	0.016565192178089317	11.720222986359731	0.009073230636993168	1.042384280164419	0.0598872323994967	0.0598872323994967	1.3887663921211134e-06	0.015176439133099528
1770883_at	6.68522867174197	6.71004445348287	6.6711410118074	7.636908564916039	7.61035485465464	7.448875872885231	6.68880471234408	0.019696712754673704	7.56537976415197	0.10176513348087696	0.8841333708108771	-0.1776640794629432	0.1776640794629432	0.00012639125367809158	1.0
1770884_s_at	12.337546076010302	12.247810872774402	12.2881287050791	11.8280278817509	11.887785901625199	11.9501573230679	12.291161884621268	0.04494443022832028	11.888657035481332	0.06106938074638643	1.033856208311727	0.04803554543899432	0.04803554543899432	0.0007772909886283558	1.0
1770885_at	6.39510357643597	6.250999184542531	6.3522096823907805	6.54113420248106	6.68366315052156	6.6161439066122805	6.332770814456427	0.07399270998329087	6.6136470865383	0.07129727091722551	0.9575308043494517	-0.06260919472461612	0.06260919472461612	0.009073464270564055	1.0
1770886_at	2.81556443105658	2.3211508137780297	2.51326772236914	5.30427748047009	5.23501745100077	5.39492235037628	2.54999432240125	0.24924453574763505	5.311405760615713	0.08019042021618834	0.48009781917050287	-1.0585997122735804	1.0585997122735804	5.282197098862947e-05	0.5772384989637428
1770887_at	4.86951207076999	4.65778855204484	5.016512732917009	9.98340209149065	10.1506633220715	10.1667508106579	4.847937785243947	0.18033260058173523	10.100272074740017	0.10153150526208544	0.4799809103527277	-1.0589510663183843	1.0589510663183843	1.6012829456040373e-06	0.017498820029560918
1770888_at	8.916603741396141	8.848903847766909	8.83780475092067	8.67079824058291	8.69035543289355	8.79682669434299	8.867770780027906	0.042653148473403	8.719326789273149	0.067825492310373	1.0170247077948011	0.024354728733303164	0.024354728733303164	0.03261996778082851	1.0
1770889_at	7.83551162454342	7.79803278485116	7.90586210620796	8.40948031934825	8.55633632037362	8.434724357962	7.84646883853418	0.054743365259147775	8.466846999227956	0.07852113932385857	0.9267285495119558	-0.10978127774379388	0.10978127774379388	0.0003586480140651613	1.0
1770890_at	11.2320405892292	11.285907406713	11.3244576762885	11.7565466030231	11.7430865887675	11.788116514496698	11.280801890743566	0.04641959947174401	11.7625832354291	0.02311394061812348	0.9590411957099356	-0.06033530720397725	0.06033530720397725	8.721727017397117e-05	0.953110328461157
1770891_at	6.709311268938951	6.5423452782739995	6.690095056262799	6.97487047202863	6.99326837383564	6.97073034250769	6.647250534491916	0.09135726733004813	6.979623062790654	0.011997126874729992	0.9523795876498458	-0.07039139522821881	0.07039139522821881	0.003345615189831031	1.0
1770892_at	6.0003784197751395	5.957362867835231	6.006763837429941	6.3431307989962304	6.1923818084401105	6.23583814614415	5.988168375013437	0.026868714968089583	6.257116917860164	0.07759448519533423	0.9570171779787195	-0.06338327429069851	0.06338327429069851	0.004763324664406942	1.0
1770893_at	1.10741896742721	1.19325603737034	1.27904883621286	1.0480966673679	1.10741896742721	0.944478811208749	1.1932412803368033	0.08581493534445155	1.0333314820012864	0.08246745813535761	1.1547516949989896	0.20758266384431437	0.20758266384431437	0.08050226704740567	1.0
1770894_at	2.8092829091580804	2.65917012682558	2.8900069861124904	2.2192069820932	2.30410648711201	2.3211508137780297	2.7861533406987173	0.11714370065948286	2.2814880943277465	0.05460613494611791	1.221200035023489	0.2882995360332013	0.2882995360332013	0.0024932836330935956	1.0
1770895_at	1.42853775424847	1.5311727193201599	1.47778019567702	1.40631523491333	1.3244277708315901	1.2503488371845102	1.4791635564152166	0.05133146480489071	1.32703061430981	0.07801577020548599	1.114641622028088	0.15657993146277663	0.15657993146277663	0.04775175943177942	1.0
1770896_at	7.60666296149287	7.50660341515625	7.804288850033151	7.350345918072901	7.27686605887832	7.410960548241531	7.639185075560757	0.1514840600922946	7.3460575083975845	0.0671500250376168	1.0399027052031768	0.0564485540518168	0.0564485540518168	0.037510343920842217	1.0
1770897_x_at	4.31912408125587	4.00728209152907	4.3175852458748105	5.9006200894506	5.902406685341719	5.6121818524818	4.214663806219916	0.17959948133184966	5.8050695424247065	0.1670480280633464	0.7260315790221357	-0.46189579472719583	0.46189579472719583	0.0003580093954783951	1.0
1770898_at	6.7765302576887905	6.889667052560379	6.7850314860655905	7.0251447312366295	7.02618054323029	7.082956975896491	6.817076265438254	0.06300900334266508	7.044760750121136	0.033082955947631415	0.9676803098417548	-0.0473975882788472	0.0473975882788472	0.005185717113258852	1.0
1770899_at	6.90906495017303	6.78016882775306	6.88115379626482	6.8583060827843605	6.79603731209571	6.79207141156647	6.856795858063637	0.06781249485740433	6.815471602148847	0.037148709805827754	1.0060633010196625	0.008721081678287728	0.008721081678287728	0.4069985231362386	1.0
1770900_at	4.52755654618668	4.4269506341495095	4.8451175706635805	5.869314380730059	5.88562147446095	5.9983126705433705	4.599874916999924	0.21826212856609395	5.917749508578126	0.07024455584503049	0.7773013897144742	-0.36345399929352523	0.36345399929352523	0.0005718329770452176	1.0
1770901_at	1.01467438564813	1.19325603737034	1.12251881530261	0.890533135910362	0.890533135910362	0.8805955364554681	1.1101497461070267	0.08993106797726819	0.8872206027587307	0.005737475720381683	1.2512668694292246	0.3233895194331585	0.3233895194331585	0.012798300843752235	1.0
1770902_at	1.4237243068102399	1.4215659446503701	1.3418252075558001	1.48830007874383	1.41507693904311	1.22530736822329	1.39570515300547	0.04667387945144309	1.3762281286700766	0.13573214061999123	1.0141524678428242	0.02027456364810983	0.02027456364810983	0.8257236429536665	1.0
1770903_at	1.24113859249058	1.19325603737034	1.29402658098037	1.00924321152327	1.03761865741486	0.9621416207595849	1.2428070702804301	0.05040598653400855	1.0030011632325717	0.03812372149611046	1.239088363840963	0.3092790749114774	0.3092790749114774	0.0027739527536163253	1.0
1770904_at	2.3111671245347	2.3111671245347	1.80042194490715	2.2100625635588704	2.07900693485305	2.41227168551052	2.1409187313255167	0.2948788669452699	2.2337803946408137	0.16789356789680795	0.9584284724057537	-0.06125732742381917	0.06125732742381917	0.6602127887340632	1.0
1770905_at	1.42485998694208	1.6411125569201201	1.42485998694208	1.39933424005196	1.39933424005196	1.19768080309288	1.49694417693476	0.1248534794897699	1.3321164277322666	0.116424666111338	1.1237337411138217	0.16830024207195715	0.16830024207195715	0.16977530976838906	1.0
1770906_at	1.4227018264817801	1.4577030293542501	1.3844604906257298	1.32331617721338	1.2554939074026001	1.23128372672736	1.42162178215392	0.03663321227605225	1.2700312704477799	0.04770738075859907	1.1193596687211438	0.1626736725136844	0.1626736725136844	0.01201358331892841	1.0
1770907_at	1.61212188750603	1.49410516447067	1.3724138941698198	1.1517848199196898	1.70863914142247	1.13220744261942	1.4928803153821733	0.11985869058514416	1.33087713465386	0.3272979051932273	1.1217266241263117	0.1657211197321657	0.1657211197321657	0.46592800546708985	1.0
1770908_at	7.563125567045209	7.71185856290726	7.70189023285229	7.655991511276049	7.69784889941783	7.681655244992889	7.658958120934919	0.08314295333814758	7.678498551895589	0.021106486419956737	0.997455175536128	-0.003676085116057752	0.003676085116057752	0.7133041775016304	1.0
1770910_at	1.71480717083706	1.85548793345642	1.5125980488854098	1.7518755721901202	1.5350935460689301	1.61493038660978	1.6942977177262968	0.1723625437427086	1.6339665016229434	0.10963754816848963	1.036923165831998	0.05230899696707288	0.05230899696707288	0.6359153470300335	1.0
1770911_at	8.130532315031719	8.268702164889179	8.21788526816087	8.511992830150339	8.47748090872847	8.381433865429749	8.205706582693923	0.06988538571965829	8.456969201436186	0.06765322179513214	0.9702892829857305	-0.043513156960169504	0.043513156960169504	0.011038403984455382	1.0
1770912_at	1.62169186790128	1.4699511885627299	1.69756768596079	1.22425741068787	1.5623230289943302	1.76453215094598	1.5964035808082666	0.11589624916283647	1.5170375302093932	0.27296937747738736	1.0523164714243547	0.07356864293193162	0.07356864293193162	0.6670743992473886	1.0
1770913_at	3.7044505780514903	3.4886436367163394	3.42951091174973	3.04933887198969	3.22498656711932	3.66345196995261	3.540868375505853	0.144718770492136	3.312592469687207	0.31629072053405916	1.068911557309735	0.09614248812931213	0.09614248812931213	0.3191291497239348	1.0
1770914_at	1.4439847695765902	1.2951815762177301	1.47127801335336	1.40401729130949	1.04554871362723	1.60622641326115	1.4034814530492268	0.09477804482184975	1.3519308060659565	0.2839447519773251	1.038131128273702	0.05398868469961619	0.05398868469961619	0.7803427776948796	1.0
1770915_at	1.7946755121067801	1.7796097395020198	1.6775433738258503	1.6775433738258503	1.40656788292914	1.5484953228912601	1.7506095418115502	0.06372395981207118	1.5442021932154166	0.13553874866062654	1.133666011810501	0.18099567195969238	0.18099567195969238	0.07541124657121341	1.0
1770916_at	8.89796522640507	8.94863432307151	9.0863434606519	9.313535564249632	9.21857746749624	9.1920071352188	8.977647670042826	0.09748292420391853	9.241373388988224	0.06389076845035586	0.9714624972020234	-0.041769792483841155	0.041769792483841155	0.017261076601860076	1.0
1770917_at	7.389145010917161	7.256629375372031	7.4020810433316795	7.18778828637562	7.17612997744895	7.1282633783926395	7.349285143206957	0.08050250752906517	7.164060547405736	0.03154452446577061	1.0258546943560234	0.036826397048511955	0.036826397048511955	0.020644922155021263	1.0
1770918_at	1.88629111045861	1.9159487401992699	2.05913593850426	1.5210393721592501	1.70316404690615	1.7051013415515	1.9537919297207134	0.09242788480972339	1.6431015868723	0.10571341671295441	1.189087726121562	0.24985515526170107	0.24985515526170107	0.01858221628065695	1.0
1770919_at	1.4138792968996798	1.50516937734931	1.57775160481192	1.20585849351766	1.41742547515609	1.4037343104953999	1.4989334263536367	0.08211393693360672	1.3423394263897166	0.11839402761821079	1.1166575285545228	0.15918678867341854	0.15918678867341854	0.13290426962851595	1.0
1770920_at	7.21576302693604	7.21205438662637	6.9874205236561	8.55976406341047	8.69258959500519	8.62915657895489	7.138412645739503	0.13077616067798317	8.627170079123516	0.06643504419385952	0.8274338607295355	-0.27328409730099446	0.27328409730099446	6.14929883055674e-05	0.6719953762032406
1770921_at	1.23811131476473	1.0206462031949302	1.29999839852717	1.29686661001283	1.16641506498668	1.1634774612393899	1.1862519721622766	0.1467189688506719	1.2089197120796333	0.07617840915245028	0.9812495902822507	-0.027307948388487976	0.027307948388487976	0.8239422031687296	1.0
1770922_at	9.631067868998189	9.799841281382221	9.76828375486706	9.56353414547349	9.62359236345955	9.588297291711461	9.733064301749156	0.0897297252329506	9.591807933548168	0.030182624827780086	1.0147267719682889	0.021091315793472936	0.021091315793472936	0.06104469475097134	1.0
1770923_at	7.0753981016751695	7.151940718693759	6.99417342794782	7.50480351670694	7.690996118305651	7.672876415730269	7.073837416105583	0.07889522363181282	7.622892016914286	0.10266816116143522	0.9279729268641853	-0.10784537881094627	0.10784537881094627	0.0018298334468546354	1.0
1770924_at	6.8361494524245705	7.116800963134769	7.004200539436559	6.269181428183599	5.983149337356321	5.9442939893958	6.985716984998633	0.14123579204463005	6.065541584978573	0.17742413539794682	1.151705397964609	0.20377172784771097	0.20377172784771097	0.0021594878114045207	1.0
1770925_at	9.28928912156928	9.42834461558631	9.51214700613923	6.55575333680387	6.54803479436978	6.4449080410104	9.409926914431606	0.11256472789296107	6.516232057394684	0.06188885569483286	1.4440748628270734	0.530145535458999	0.530145535458999	2.5776350122642434e-06	0.02816839541402365
1770926_at	1.43955732144472	1.5044789943089598	1.64287159206971	1.23017213310914	1.1953903254274598	1.48143624699876	1.5289693026077966	0.10384606184334565	1.30233290184512	0.1560799465668774	1.1740234009611388	0.2314611649335898	0.2314611649335898	0.10436814164836847	1.0
1770927_at	8.12739588244019	8.16863486727253	8.153613029229701	8.20893316197032	8.13823375602732	8.13823375602732	8.149881259647474	0.020871225303312233	8.161800224674986	0.04081832105273739	0.9985396646941348	-0.0021083583338235416	0.0021083583338235416	0.6758164469772071	1.0
1770928_at	6.86109711185056	6.71339550865394	6.59035363616154	6.51211994938182	6.48068154325989	6.46178595412137	6.721615418888679	0.1355587791337881	6.484862482254361	0.025426127465195	1.0365085516126495	0.05173201931106798	0.05173201931106798	0.041015124082083756	1.0
