probe_id	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fdr
1770796_at	1.28403454000348	1.2260489707356599	1.3268195143456798	1.18779395516371	1.29716773122561	1.24463496633707	1.2789676750282732	0.0505759869441266	1.24319888424213	0.054701028064810794	1.028771575682316	0.040922687564009415	0.040922687564009415	0.4523979474999291	0.9111215630145474
1770797_at	9.36669235620941	9.33544318843828	9.15150613547791	9.40958209908454	9.23358890881193	9.27902973322478	9.284547226708533	0.11627156397190802	9.307400247040418	0.09136227501658009	0.9975446397785298	-0.003546692002388502	0.003546692002388502	0.8021805776484756	0.939566091594352
1770799_at	10.937032542440901	10.5747860066122	10.3817460539011	11.0652894329427	10.6036530633084	10.9755416776606	10.631188200984734	0.28190721299080573	10.881494724637234	0.2447665346243611	0.9769970459034667	-0.03357389489110414	0.03357389489110414	0.3101124878437722	0.9111215630145474
1770800_at	1.4262357844998799	1.91769082431851	1.4216718070915801	1.67587768895632	1.80091824171783	1.74812079825703	1.5885328053033234	0.285068340199236	1.7416389096437268	0.06277177804334079	0.9120907878822464	-0.13275066007129865	0.13275066007129865	0.41500350592896385	0.9111215630145474
1770801_at	1.3039238762027199	1.17275214274147	1.29402658098037	1.10617237442703	1.21554615048893	1.11130204125964	1.25690086664152	0.07304276085749166	1.1443401887252	0.061719487307306205	1.0983629510047297	0.13535486772146152	0.13535486772146152	0.11109995241873612	0.9111215630145474
1770802_at	7.627479088520159	8.11515840822095	8.14490430267521	7.64620517419005	8.04834327157406	7.648494367166911	7.962513933138773	0.29052962824931455	7.781014270977007	0.23151653509260584	1.023325964436122	0.033265766167711736	0.033265766167711736	0.44508262426596684	0.9111215630145474
1770803_at	1.8820670192295101	1.60917689597076	1.6246924970245502	1.67030863253805	1.6925888786048702	1.48623575646839	1.7053121374082734	0.1532706744773592	1.6163777558704366	0.11325549588197156	1.055020790291651	0.07727142903210933	0.07727142903210933	0.46425432098054187	0.9111215630145474
1770804_at	1.1329134361111102	1.2665508523611002	1.27003432458844	0.951835927147872	1.1194814223473	1.0669486574587599	1.2231662043535503	0.07818059398762167	1.046088668984644	0.08574734604942909	1.1692758373348804	0.22561530815224745	0.22561530815224745	0.05739026610200915	0.9111215630145474
1770805_at	1.48282309025663	1.69222786190305	1.7781149627060602	1.69050920069548	1.52409879059305	1.48830007874383	1.6510553049552465	0.15189044429419424	1.56763602334412	0.10790621032558759	1.05321342478031	0.07479781591983937	0.07479781591983937	0.4813492474115155	0.9111215630145474
1770806_at	6.43199320533823	8.0558325727404	8.20229457349584	6.56087573357733	7.8275290632526096	6.3931986753639904	7.563373450524824	0.9825368816564485	6.927201157397977	0.7842012831589933	1.0918368441556574	0.12675728692291055	0.12675728692291055	0.4302364604193554	0.9111215630145474
1770807_at	1.97644327990847	2.3211508137780297	2.16316842974588	2.53867746516591	2.3383367352100803	2.12358865104676	2.153587507810793	0.1725533729761696	2.3335342838075834	0.2075860750539776	0.9228865942765688	-0.11577471670938684	0.11577471670938684	0.31252822728008606	0.9111215630145474
1770808_at	6.064045234421481	6.68030831596867	6.75866746782723	5.9868790642714504	6.46599168758981	5.90116125496893	6.50100700607246	0.38044280987195755	6.118010668943396	0.3043928016749942	1.06260144969561	0.08760058617812945	0.08760058617812945	0.2449950897485883	0.9111215630145474
1770809_at	8.31354174379009	8.03665711626997	8.18111532686148	8.332804226937519	7.99172389090717	8.216324406233081	8.177104728973847	0.13848587621415098	8.18028417469259	0.1733727851300865	0.9996113282068392	-0.000560843867684138	0.000560843867684138	0.9813888088540201	0.9947533674317374
1770810_at	1.15614235190343	1.0969679793765101	1.36959203270102	1.03349519822267	1.1829598045762901	1.37990653856242	1.20756745466032	0.14340283995771783	1.1987871804537933	0.17374718285305046	1.0073242977149646	0.010528218980517564	0.010528218980517564	0.9494187663906106	0.9841726104689827
1770811_at	1.1855547940483602	1.1855547940483602	1.4200518072930801	1.2189770757681297	1.3622783468019302	1.14097916953419	1.2637204651299336	0.13538691372100228	1.24074486403475	0.1122439705256366	1.018517587105273	0.02647089204704962	0.02647089204704962	0.8320751427997279	0.9490572132883235
1770812_at	5.986621111122429	5.306550386559571	5.56552283404216	5.61422555268666	4.9525534938855	5.92602360974914	5.619564777241386	0.3432410906643086	5.497600885440433	0.49710361231599615	1.022184930179991	0.0316562273108116	0.0316562273108116	0.7442028956976463	0.9263172670483351
1770813_at	1.30248373420721	1.29281206818748	1.13086187206123	1.4032594107221001	1.2905208803914598	1.2520958959497601	1.2420525581519735	0.09641530887725747	1.3152920623544402	0.07856723643774274	0.9443169267885916	-0.08265696414424156	0.08265696414424156	0.3654212173262096	0.9111215630145474
1770814_at	1.4763706469640299	2.01214062461137	1.8676670428998798	1.10720528224278	1.54946864545931	1.28015375119938	1.7853927714917601	0.27719877171239526	1.3122758929671565	0.222874616331046	1.3605315628063928	0.4441704258827544	0.4441704258827544	0.08258447970722362	0.9111215630145474
1770815_at	1.41875481752246	1.30319514939644	1.20411452521562	1.1742576083234	0.951196335581369	1.2506623845079	1.30868816404484	0.1074255261929728	1.1253721094708895	0.15560309320017052	1.1628937246899955	0.21771925685542612	0.21771925685542612	0.16840900060206782	0.9111215630145474
1770816_at	6.74269442252375	6.89019333172666	6.8642872174369804	6.600541292218139	6.98341198368125	6.91321891351461	6.832391657229131	0.07875263249404117	6.8323907298046676	0.20383176410154133	1.0000001357393773	1.9583051318421014e-07	1.9583051318421014e-07	0.9999944866363681	1.0
1770817_at	6.80433418749852	7.200898230845279	7.274047527777211	6.6668183154800404	7.2995759629976495	6.85804081826517	7.093093315373669	0.2527332197373784	6.941478365580953	0.3245256975180238	1.021841881773268	0.031171973154342888	0.031171973154342888	0.5579141578730233	0.9111215630145474
1770818_at	8.13577263585449	7.24973634495136	7.205547209270611	8.11357491091044	7.200636176657441	8.01412206400653	7.53035206335882	0.5247749252096477	7.776111050524804	0.5008504916926967	0.9683956433274705	-0.04633150601312284	0.04633150601312284	0.5888683710294169	0.9111215630145474
1770819_at	1.3602912965795002	1.5930099447436101	1.83658193456929	1.40356432621294	1.5924865172998	1.3115318757269199	1.596627725297467	0.23816592789751043	1.43586090641322	0.14323470066576469	1.1119654544295954	0.1531119683696287	0.1531119683696287	0.3730723640971737	0.9111215630145474
1770820_at	8.29542085132628	9.80453145955053	9.92897385654415	8.30304540242682	9.62422221661858	8.296772583793661	9.342975389140319	0.9093400682986917	8.741346734279688	0.7645990289359196	1.068825625289672	0.09602650221647459	0.09602650221647459	0.4299551548531748	0.9111215630145474
1770821_at	7.579226560480221	7.481288393873349	7.44480195182131	7.56629696711505	7.35154510713614	7.53266397470601	7.501772302058293	0.06951393187104475	7.4835020163190675	0.11550871809274828	1.0024414085409992	0.0035179154057654186	0.0035179154057654186	0.825941876042353	0.9477476136109177
1770822_at	1.09635173701137	1.09635173701137	0.9800380859505979	1.14093981542926	1.2364069486051001	1.03743079621691	1.0575805199911128	0.06715371775036495	1.1382591867504235	0.099515157802153	0.9291210053927723	-0.10606159460705376	0.10606159460705376	0.3091283400418281	0.9111215630145474
1770823_at	1.18567203463866	1.41809670340781	1.30922717590598	1.30922717590598	1.30922717590598	1.3652893899782899	1.3043319713174832	0.11628963382040854	1.3279145805967498	0.03236753438601457	0.9822408687848967	-0.025851243880650923	0.025851243880650923	0.7520901246237528	0.9268870672857229
1770824_at	8.75267955886735	9.73544497608713	9.84430180078468	8.85500953655781	9.80035314692992	8.93129818416179	9.444142111913052	0.6012926066144253	9.19555362254984	0.5251588692539518	1.0270335533418684	0.03848331549172076	0.03848331549172076	0.6182785239564339	0.9111215630145474
1770825_at	6.0397245532525705	5.15640258489436	5.2297881234983	5.97712305923358	5.26227499631569	5.82779515515584	5.475305087215077	0.4901768655807663	5.68906440356837	0.377076390591327	0.9624262794038302	-0.05525205851638814	0.05525205851638814	0.5816413605792243	0.9111215630145474
1770826_at	1.3705998391804701	2.11636689514835	2.11392758142284	1.6922338392287701	1.89806659395764	1.58872482001642	1.86696477191722	0.4298663715632237	1.7263417510676102	0.1574661726015457	1.0814572321862952	0.1129766129348874	0.1129766129348874	0.6228786237172168	0.9111215630145474
1770827_at	1.13965454476906	1.10214556734394	1.2041512072876799	0.99527082846974	1.04686457313407	1.19070603854931	1.1486504398002266	0.051594401252866594	1.0776138133843733	0.10128112937112012	1.0659203005135527	0.09209957097477209	0.09209957097477209	0.3399387542510062	0.9111215630145474
1770828_at	9.32410234177044	9.11788316159172	8.96263988682271	9.39961447595306	9.07211268987002	9.303192982012401	9.134875130061625	0.18132931872306626	9.25830671594516	0.16830162694694825	0.9866680172011416	-0.019363350129036422	0.019363350129036422	0.43624543160509893	0.9111215630145474
1770829_at	7.67502244647166	7.664292816128089	7.628278356679571	7.7249623095414695	7.54717538576334	7.63896913757717	7.655864539759773	0.024485288736877244	7.63703561096066	0.08890923158201963	1.0024654761033311	0.0035525525782847344	0.0035525525782847344	0.7414589259242812	0.9262303546525543
1770830_at	1.39945438602655	1.39945438602655	1.35921583214272	1.51072850515976	1.31045342567476	1.39945438602655	1.38604153473194	0.023231739916630585	1.4068787722870233	0.10034374917845809	0.9851890312331528	-0.021527529447593157	0.021527529447593157	0.7437079631657496	0.9263172670483351
1770831_at	1.4525721389267598	1.45597677710662	1.5031918343230302	1.4525721389267598	1.4525721389267598	1.14337981978412	1.4705802501188032	0.02829371765102584	1.34950803254588	0.17851226868836775	1.0897158183968105	0.12395195074139484	0.12395195074139484	0.31048067010786085	0.9111215630145474
1770832_at	7.33234744274953	7.311650801145519	7.3478062628909	7.239684630735559	7.1150916485904405	7.2346859224026705	7.330601502261982	0.018140854021930063	7.196487400576224	0.07053508419395016	1.0186360503702152	0.02663868141934668	0.02663868141934668	0.033232346331962766	0.9111215630145474
1770833_at	1.16641506498668	1.19325603737034	1.4601409193098602	1.1207961159063797	1.10140620192772	1.19423812912067	1.27327067388896	0.16238988859339637	1.1388134823182565	0.048968467363234555	1.1180677904313112	0.1610076639897712	0.1610076639897712	0.24167770112947898	0.9111215630145474
1770834_at	6.9291387073305595	7.0479258201239094	6.97938524907929	6.98742484715109	6.9520180211362	6.94202530388058	6.985483258844586	0.059627877991491926	6.960489390722624	0.02385587368542686	1.0035908205183497	0.00517118011119789	0.00517118011119789	0.5372158564063009	0.9111215630145474
1770835_at	6.629080041879	6.66140217947199	6.37938038968405	6.6567637415924	6.4188793522635805	6.519823506114499	6.5566208703450135	0.15434319270166103	6.53182219999016	0.11939523509180616	1.0037965929867	0.0054669545279180465	0.0054669545279180465	0.8365563208395097	0.9509921433615065
1770836_at	6.69264233526692	6.45238781339771	6.76770384375018	6.377142189161919	6.4348553740596905	6.616573469377809	6.637577997471603	0.16471220574668263	6.476190344199806	0.12495306840497448	1.0249201528513348	0.03551151990392102	0.03551151990392102	0.2477468399801071	0.9111215630145474
1770837_at	7.82651451323113	7.82651451323113	7.887462104241589	7.8972963226498605	7.76825436822129	7.840604726616559	7.846830376901283	0.035188108076347646	7.835385139162569	0.06467912778152406	1.0014607115713443	0.0021058237137705836	0.0021058237137705836	0.8010704590900922	0.9394825045005932
1770838_at	2.1032867285652803	2.0252579943952	2.7057170138945903	2.12394305778953	2.19875386174112	1.90985650676368	2.278087245618357	0.3723876137521697	2.0775178087647768	0.1499396486540437	1.0965428243297861	0.13296215605325	0.13296215605325	0.43564856372205174	0.9111215630145474
1770839_at	7.4549246742809805	7.823486520296919	7.7978593539563	7.64001401809249	7.62914638362701	7.488284903943129	7.692090182844733	0.2057906624531104	7.585815101887543	0.08463823605809731	1.0140097114851567	0.0200714695447866	0.0200714695447866	0.4545967128184208	0.9111215630145474
1770840_at	1.65561797578834	1.2266121083713502	1.29059718281532	1.2837568807776	1.26517914671331	1.38747167474176	1.3909424223250033	0.23143764578983853	1.3121359007442235	0.06590062354482545	1.0600597251672499	0.08414555042548519	0.08414555042548519	0.6008760949029746	0.9111215630145474
1770841_at	6.52063088004611	6.869972808925801	6.928462546629929	6.50602282372903	6.7583815169055095	6.408406630346731	6.773022078533947	0.2205249422622514	6.557603656993756	0.1805991198086807	1.0328501740586968	0.04663099106704146	0.04663099106704146	0.2606696451345747	0.9111215630145474
1770842_at	1.1787666389468998	1.51874227298923	1.44083387125618	1.3067896940839199	1.48830007874383	1.4078288253045401	1.3794475943974367	0.1781068897475749	1.400972866044097	0.090949205977198	0.9846354828359803	-0.02233836466952329	0.02233836466952329	0.8611817250880265	0.9614743606623183
1770843_at	2.6265533411167	2.83946869551015	2.83946869551015	2.4107507070644	3.4278002494938904	2.3536632178579504	2.768496910712333	0.12292673717366286	2.7307380581387464	0.6043480117602771	1.013827343293162	0.01981197957610679	0.01981197957610679	0.9206522286146291	0.9777965715422372
1770845_at	1.66955417225358	1.5702019828756597	1.8023161286296396	1.69050920069548	1.7284443705301202	1.5241709263030299	1.6806907612529598	0.11645712462396103	1.6477081658428767	0.10865475802945711	1.0200172555394305	0.028593558344412223	0.028593558344412223	0.7379680616239088	0.9258765381381877
1770846_at	1.8578023188611101	1.7074474910259598	1.7044086264964802	1.8297712118249598	1.90661774844814	1.8578023188611101	1.7565528121278502	0.08769780860833122	1.8647304263780702	0.03888890012676311	0.9419875319671074	-0.08622013025977512	0.08622013025977512	0.12251869402763037	0.9111215630145474
1770848_at	8.3621190893202	8.93957640626467	9.133180326820142	8.30138219079928	8.9131943211886	8.33474693016188	8.811625274135006	0.40113897486243166	8.516441147383253	0.3440030699741573	1.0346605021561677	0.04915746124793716	0.04915746124793716	0.3880761804442877	0.9111215630145474
1770849_at	1.44733200176577	1.44733200176577	1.5292681557218901	1.3428243681237901	1.44733200176577	1.36539584780965	1.4746440530844769	0.047305860542928554	1.3851840725664033	0.054992197188595895	1.0645834602706097	0.09028905735111596	0.09028905735111596	0.09952684604006556	0.9111215630145474
1770850_at	2.86667970705363	3.06680131558562	3.09879385280761	3.11325862712687	3.0348087783636304	3.06680131558562	3.0107582918156197	0.1257968980131807	3.0716229070253736	0.03944655245712509	0.9801848673967937	-0.02887422104331002	0.02887422104331002	0.46871824090622755	0.9111215630145474
1770851_at	6.92139874592299	6.55949329834584	6.57605704115749	6.828059527877739	6.392422037240981	6.90379233317647	6.685649695142107	0.2043325735218156	6.70809129943173	0.27598763879681787	0.9966545469809686	-0.004834559893192674	0.004834559893192674	0.9153312123224071	0.9764316461380199
1770852_at	7.034854743209371	6.74473389187919	6.7715976110377	6.99308094966511	6.832807247087	7.11340972672722	6.850395415375421	0.16031016053410774	6.97976597449311	0.14077430276131103	0.9814649144985003	-0.026991399874217357	0.026991399874217357	0.3528480784651622	0.9111215630145474
1770853_at	1.45462951058534	1.4259356235146103	1.5971403535202	1.38042811328969	1.56151264278649	1.7037297566448102	1.4925684958733836	0.09169127465351595	1.5485568375736634	0.16203974146969272	0.9638448261363113	-0.05312719592535487	0.05312719592535487	0.6299707628978435	0.9111215630145474
1770854_at	7.15769209647292	6.95645260202295	7.002946283798799	7.07846848437162	7.06816667227041	7.271962694760719	7.039030327431557	0.10536070038343485	7.13953261713425	0.11480342298144576	0.9859231275922045	-0.020452930804424074	0.020452930804424074	0.3265057484246751	0.9111215630145474
1770855_at	7.48263502659393	6.184462126097749	6.139667136878849	7.59389333920913	6.037867336532591	7.519525549897669	6.602254763190175	0.7627605809871979	7.050428741879796	0.87769191161865	0.9364330886677216	-0.09475218220865016	0.09475218220865016	0.5409506019816105	0.9111215630145474
1770856_at	7.89931202674184	7.9316992533473005	7.8034080266649495	7.917824979591679	7.63288218805882	7.7878206047595	7.87813976891803	0.06671475164410047	7.77950925747	0.14265310190093908	1.012678243342062	0.01817586172916105	0.01817586172916105	0.3390290587357737	0.9111215630145474
1770857_at	1.29691036440946	1.47652771974909	1.2311857283101202	1.1898785547598798	1.1099915009791799	0.8113624898528969	1.3348746041562236	0.12700053470545777	1.0370775151973188	0.1995142597412899	1.2871502704426532	0.36418049315994144	0.36418049315994144	0.09464754506836205	0.9111215630145474
1770858_at	11.289114789667302	10.5034042978441	10.540909332357499	11.435037575274999	10.679400253769598	11.326818087138697	10.777809473289635	0.4432002953750297	11.147085305394432	0.4086255560266793	0.9668724314932717	-0.048602540855065934	0.048602540855065934	0.34850117913551276	0.9111215630145474
1770859_at	5.68665952463709	4.81674850647695	4.9986179838343	5.620295113597799	5.37292006430293	5.4454586765943	5.167342004982779	0.458843264485257	5.479557951498343	0.1271639656708845	0.9430216909321689	-0.08463713942668113	0.08463713942668113	0.31949524728201467	0.9111215630145474
1770860_at	1.3244277708315901	1.65003916904309	1.6008604650573799	1.6804254221133301	1.48830007874383	1.12401613845844	1.5251091349773533	0.17552604840302719	1.430913879771867	0.2826087482875828	1.0658287382190352	0.09197563849874994	0.09197563849874994	0.6495272488537949	0.9111215630145474
1770861_at	7.75679965622161	8.463834554627331	8.54910276495923	7.78451348653774	8.51872112177721	7.94742056186489	8.256578991936058	0.4349163198003512	8.08355172339328	0.38556968600408015	1.021404856981622	0.030554824478846356	0.030554824478846356	0.6333050935391047	0.9111215630145474
1770862_at	8.87329004028416	8.85718035801521	8.94486587039516	9.00957458262115	8.942277279038251	8.763525409890441	8.89177875623151	0.046675065435090146	8.90512575718328	0.1271622016657144	0.9985012001721589	-0.0021639331356094085	0.0021639331356094085	0.8727731659869126	0.9640319111938161
1770863_at	7.505171776296929	7.282912965613621	7.6248414844517605	7.48668855297192	7.503553431446071	7.539828729021139	7.470975408787436	0.1735102926683147	7.510023571146377	0.027154495179281417	0.994800527323381	-0.007520822589252656	0.007520822589252656	0.7197595894042019	0.9194445572402785
1770864_at	5.95596145254102	6.02861962907115	6.2141747526821	5.83825742285571	5.97373111680339	5.999895378587611	6.066251944764756	0.13315656379159185	5.93729463941557	0.08676070450740811	1.0217198763377995	0.03099970859104073	0.03099970859104073	0.23260521075451648	0.9111215630145474
1770865_at	7.3747796953062705	8.01096823145106	7.982364273569259	7.50619541606318	7.8697793344767	7.3307657408843205	7.789370733442197	0.35933110535910257	7.568913497141399	0.27492559318830856	1.029126668759533	0.041420565462514006	0.041420565462514006	0.4462076188690001	0.9111215630145474
1770867_at	8.39407350873847	8.64658628316199	8.460168134310559	8.34518672383363	8.51945360615226	8.402651629651361	8.500275975403673	0.1309471439155082	8.422430653212416	0.08880114806710217	1.0092426195473114	0.013273036626274392	0.013273036626274392	0.44212416491570977	0.9111215630145474
1770868_at	6.98986278046319	7.541982825145509	7.39278952271979	6.92082032249681	7.56238629323679	6.92164060962096	7.30821170944283	0.2856119584489345	7.134949075118186	0.3701717166295519	1.0242836539547093	0.03461529491334294	0.03461529491334294	0.5558999036217176	0.9111215630145474
1770869_at	1.4726974129603503	1.46088421666617	1.6003089289540402	1.50194782394182	1.3244277708315901	1.25867509471452	1.5112968528601867	0.07731267793560553	1.3616835631626436	0.12584276198131436	1.1098737575637996	0.15039558676060522	0.15039558676060522	0.15419408634938658	0.9111215630145474
1770870_at	1.4180953136182999	1.43054957966971	1.3037900560506899	1.23017213310914	1.22834045771806	1.33669089141671	1.3841449831128998	0.06986746677173614	1.2650678274146367	0.062034153749917345	1.0941270919375254	0.129780328860356	0.129780328860356	0.09188742167588757	0.9111215630145474
1770871_at	8.59211776581602	8.92976633226522	8.9424245876154	8.75179811047846	8.88117559771274	8.54620493035443	8.821436228565547	0.19869644152697397	8.72639287951521	0.16892426207576017	1.010891481779768	0.015628133639457528	0.015628133639457528	0.5621710661958459	0.9111215630145474
1770872_at	1.33902868581462	1.5902023657683102	1.96967029889717	1.6627845932309198	1.85558710146029	1.23408617494264	1.6329671168267001	0.31748831315129483	1.584152623211283	0.31812433174381854	1.0308142617700962	0.04378440277064435	0.04378440277064435	0.859941696307146	0.9608713891372217
1770873_at	1.21309146596965	1.64938259821888	1.187691089289	1.01433223878313	1.38122053727965	1.14100698514328	1.3500550511591767	0.2595361826517911	1.178853253735353	0.18634916401254772	1.1452274037343901	0.19563409759336367	0.19563409759336367	0.40589572838621335	0.9111215630145474
1770874_at	1.3551358882122901	1.43094991059604	1.5613438122652301	1.5071396013026002	1.30558824827282	1.3784171457075	1.4491432036911867	0.10430088168750158	1.3970483317609734	0.10205918771650653	1.037289240998948	0.052818235877895796	0.052818235877895796	0.5698291941244449	0.9111215630145474
1770875_at	1.6324415480955903	1.6324415480955903	1.73772374920779	1.5625788828842602	1.67373867476381	1.49626059561542	1.66753561513299	0.06078470715300479	1.5775260510878304	0.08967820539311608	1.0570574184705799	0.08005374483118524	0.08005374483118524	0.22354205504144206	0.9111215630145474
1770876_at	6.373591145563981	7.3972545208453395	7.47912925953882	6.3735884150114	7.41414584074613	6.62248814204795	7.083324975316047	0.6160092937853555	6.80340746593516	0.5433588044559284	1.041143722580551	0.058169236305061614	0.058169236305061614	0.5867583074171785	0.9111215630145474
1770877_at	1.4660333119333002	1.64416744641748	1.56500904414632	1.48830007874383	1.56500904414632	1.03670042495073	1.5584032674990336	0.08925060045143866	1.3633365159469601	0.28546351483027255	1.1430804128477274	0.1929268971096921	0.1929268971096921	0.3217795797322746	0.9111215630145474
1770878_at	6.13792496849758	6.47422613286229	6.4423762466887595	6.20184475183391	6.69683166654395	6.305433168515309	6.35150911601621	0.1856535614141609	6.401369862297723	0.26106684650481116	0.9922109255746682	-0.011281251559602856	0.011281251559602856	0.8008148176893013	0.9393438721803202
1770879_at	7.94683038152193	8.19339809140827	8.052083079684191	8.04526308042164	8.15298524291935	7.917214216538791	8.064103850871463	0.1237226054308634	8.03848751329326	0.11803145958840347	1.0031867111239323	0.00459014248446511	0.00459014248446511	0.8080746985940687	0.9415957352198158
1770880_at	1.16641506498668	1.2231936755258102	1.48830007874383	1.44184831222354	1.3702158698744398	1.3702158698744398	1.2926362730854402	0.17181151383778595	1.3940933506574733	0.04135700987296332	0.9272236127342659	-0.10901078831340423	0.10901078831340423	0.37631324858070225	0.9111215630145474
1770881_at	0.9912077582478921	1.1593368295578999	1.29402658098037	1.37747140988866	1.3137143417661898	1.4551574996143002	1.1481903895953873	0.1517168157889869	1.3821144170897168	0.07083579506445285	0.8307491589684034	-0.267515167521037	0.267515167521037	0.07277867398973788	0.9111215630145474
1770882_at	11.713106384841401	12.2346364426001	12.201782709089501	11.730440040854699	12.2145094513196	11.7171225333831	12.049841845510334	0.2920837547782063	11.887357341852466	0.28340027531375245	1.0136686816914136	0.019586183516663594	0.019586183516663594	0.5272800043167711	0.9111215630145474
1770883_at	7.61035485465464	6.71004445348287	6.6711410118074	7.636908564916039	6.68522867174197	7.448875872885231	6.997180106648304	0.5313810526712679	7.257004369847746	0.5040185115909429	0.9641967608178671	-0.05260051182385833	0.05260051182385833	0.5721399319231019	0.9111215630145474
1770884_s_at	11.887785901625199	12.247810872774402	12.2881287050791	11.8280278817509	12.337546076010302	11.9501573230679	12.141241826492902	0.22042302803551134	12.038577093609701	0.26601830658309733	1.0085279790198542	0.01225110837652951	0.01225110837652951	0.6338869701380485	0.9111215630145474
1770885_at	6.68366315052156	6.250999184542531	6.3522096823907805	6.54113420248106	6.39510357643597	6.6161439066122805	6.428957339151623	0.2263121273327741	6.5174605618431025	0.11240568418413918	0.9864205971249558	-0.01972517039013255	0.01972517039013255	0.5768349795044867	0.9111215630145474
1770886_at	5.23501745100077	2.3211508137780297	2.51326772236914	5.30427748047009	2.81556443105658	5.39492235037628	3.356478662382646	1.629695742124519	4.504921420634317	1.463727912484572	0.7450693028758837	-0.4245534702988182	0.4245534702988182	0.4152008754193484	0.9111215630145474
1770887_at	10.1506633220715	4.65778855204484	5.016512732917009	9.98340209149065	4.86951207076999	10.1667508106579	6.608321535677784	3.072996869215599	8.33988832430618	3.00683183667394	0.7923753027265565	-0.33574418082502366	0.33574418082502366	0.5238576175222127	0.9111215630145474
1770888_at	8.69035543289355	8.848903847766909	8.83780475092067	8.67079824058291	8.916603741396141	8.79682669434299	8.792354677193709	0.08850808926902232	8.794742892107346	0.12291599867929665	0.9997284497178672	-0.0003918174468620981	0.0003918174468620981	0.9795208487479998	0.9947533674317374
1770889_at	8.55633632037362	7.79803278485116	7.90586210620796	8.40948031934825	7.83551162454342	8.434724357962	8.086743737144246	0.41023735361872343	8.22657210061789	0.33890343363866426	0.9830028398507391	-0.02473251043477185	0.02473251043477185	0.6726161208055317	0.9114638513821541
1770890_at	11.7430865887675	11.285907406713	11.3244576762885	11.7565466030231	11.2320405892292	11.788116514496698	11.451150557256332	0.25355771668784394	11.592234568916332	0.3123362644326682	0.9878294378170792	-0.01766613248817685	0.01766613248817685	0.5763669925917491	0.9111215630145474
1770891_at	6.99326837383564	6.5423452782739995	6.690095056262799	6.97487047202863	6.709311268938951	6.97073034250769	6.741902902790812	0.2298824683379005	6.884970694491757	0.1521396086075843	0.9792202758661843	-0.030294663910775396	0.030294663910775396	0.41952017970319144	0.9111215630145474
1770892_at	6.1923818084401105	5.957362867835231	6.006763837429941	6.3431307989962304	6.0003784197751395	6.23583814614415	6.052169504568428	0.12391421051266983	6.193115788305174	0.1753245512183642	0.9772414583297631	-0.03321302532843398	0.03321302532843398	0.31899574431410926	0.9111215630145474
1770893_at	1.10741896742721	1.19325603737034	1.27904883621286	1.0480966673679	1.10741896742721	0.944478811208749	1.1932412803368033	0.08581493534445155	1.0333314820012864	0.08246745813535761	1.1547516949989896	0.20758266384431437	0.20758266384431437	0.08050226704740567	0.9111215630145474
1770894_at	2.30410648711201	2.65917012682558	2.8900069861124904	2.2192069820932	2.8092829091580804	2.3211508137780297	2.617761200016693	0.2951370412145023	2.44988023500977	0.3153979198462851	1.068526192671722	0.09562227306506141	0.09562227306506141	0.5377283796838613	0.9111215630145474
1770895_at	1.3244277708315901	1.5311727193201599	1.47778019567702	1.40631523491333	1.42853775424847	1.2503488371845102	1.44446022860959	0.10732443144697439	1.3617339421154366	0.09710016113145908	1.0607506972805856	0.08508562697926171	0.08508562697926171	0.37820750056124347	0.9111215630145474
1770896_at	7.27686605887832	7.50660341515625	7.804288850033151	7.350345918072901	7.60666296149287	7.410960548241531	7.52925277468924	0.2644398708077682	7.455989809269101	0.13396018978937496	1.0098260549295628	0.014106806538829711	0.014106806538829711	0.6906415244212902	0.9123104701838994
1770897_x_at	5.902406685341719	4.00728209152907	4.3175852458748105	5.9006200894506	4.31912408125587	5.6121818524818	4.742424674248533	1.0164844865732452	5.27730867439609	0.8422514114175672	0.8986445491159817	-0.15417751155304568	0.15417751155304568	0.521485516621523	0.9111215630145474
1770898_at	7.02618054323029	6.889667052560379	6.7850314860655905	7.0251447312366295	6.7765302576887905	7.082956975896491	6.900293027285421	0.12092518532960286	6.96154398827397	0.16281315759771092	0.99120152640108	-0.012749685728487815	0.012749685728487815	0.628540416724817	0.9111215630145474
1770899_at	6.79603731209571	6.78016882775306	6.88115379626482	6.8583060827843605	6.90906495017303	6.79207141156647	6.8191199787045305	0.054305599063639194	6.853147481507953	0.058667115100948006	0.9950347628012909	-0.007181165969813957	0.007181165969813957	0.5018830623211464	0.9111215630145474
1770900_at	5.88562147446095	4.4269506341495095	4.8451175706635805	5.869314380730059	4.52755654618668	5.9983126705433705	5.05256322642468	0.7511360929713972	5.465061199153371	0.814460785086879	0.9245208868305823	-0.1132221814379761	0.1132221814379761	0.5541424196816243	0.9111215630145474
1770901_at	0.890533135910362	1.19325603737034	1.12251881530261	0.890533135910362	1.01467438564813	0.8805955364554681	1.0687693295277707	0.15835733068879898	0.9286010193379867	0.0747071433110754	1.1509456777138927	0.20281974281661486	0.20281974281661486	0.2378510765815813	0.9111215630145474
1770902_at	1.41507693904311	1.4215659446503701	1.3418252075558001	1.48830007874383	1.4237243068102399	1.22530736822329	1.3928226970830935	0.04428413657290331	1.3791105845924534	0.13705502400251335	1.009942721521996	0.014273473452874963	0.014273473452874963	0.8770246023625021	0.9664423876808983
